% Relation generated from XXXXXXL1 2.xls
@relation XXXXXXL1 2

@attribute ID numeric
@attribute status_pozyczki numeric
@attribute kwota_kredytu numeric
@attribute wiek numeric
@attribute płeć numeric
@attribute rodzaj_źródła_dochodu numeric
@attribute miesieczny_dochod_netto numeric
@attribute ktore_rolowanie numeric
@attribute okres_w_jakim_pobierał_dochód numeric
@attribute okres_w_jakim_będzie_pobierał_dochód numeric
@attribute opóźnienie_spłaty numeric

@data
1480,'splacona','300.0','63','kobieta','13','917.0','3','77','48','4'
1481,'splacona','300.0','68','kobieta','13','1019.0','0','134','48','0'
1482,'splacona_cz','400.0','60','kobieta','16','1411.0','2','67','48','1'
1483,'splacona_cz','284.19','38','kobieta','98','1200.0','5','47','48','0'
1484,'splacona_cz','996.0','47','mężczyzna','11','2500.0','1','205','48','1'
1485,'splacona','300.0','29','mężczyzna','12','1800.0','0','5','1','0'
1486,'splacona_cz','300.0','54','kobieta','16','1500.0','0','3','48','0'
1487,'splacona_cz','800.0','68','kobieta','13','2120.0','0','120','48','0'
1488,'splacona_cz','300.0','43','kobieta','11','1738.57','0','58','48','3'
1489,'windykacja','300.0','51','mężczyzna','12','1030.0','0','10','48','5257'
1490,'splacona_cz','300.0','54','kobieta','11','2800.0','5','61','48','0'
1491,'splacona_cz','1000.0','62','mężczyzna','13','2474.0','0','16','48','2'
1492,'splacona_cz','530.0','32','mężczyzna','11','2050.0','0','119','48','7'
1493,'splacona_cz','300.0','70','kobieta','13','1000.0','2','65','48','0'
1494,'splacona_cz','200.0','43','mężczyzna','11','2284.23','0','301','48','0'
1495,'windykacja','400.0','58','mężczyzna','13','2031.0','0','159','48','5255'
1496,'splacona_cz','200.0','72','mężczyzna','13','1700.0','0','15','48','7'
1497,'splacona','400.0','51','mężczyzna','98','4293.0','0','179','48','0'
1498,'splacona','200.0','53','kobieta','11','3641.0','0','144','48','0'
1499,'splacona_cz','399.72','62','kobieta','13','714.0','6','223','48','0'
1500,'splacona','250.0','75','kobieta','13','1000.0','0','212','48','0'
1501,'splacona_cz','460.0','65','kobieta','13','1013.74','5','114','48','1'
1502,'splacona_cz','400.0','64','kobieta','13','840.0','3','114','48','2'
1503,'splacona','800.0','57','kobieta','13','1530.0','0','26','48','0'
1504,'splacona_cz','495.15','38','mężczyzna','11','2470.0','2','67','48','5'
1505,'splacona_cz','500.0','49','kobieta','11','2500.0','1','234','48','0'
1506,'splacona','200.0','39','kobieta','12','1048.27','0','4','15','4'
1507,'splacona','200.0','62','mężczyzna','16','1313.41','5','29','48','229'
1508,'splacona_cz','350.0','61','mężczyzna','16','837.0','4','232','48','0'
1509,'splacona_cz','400.0','58','kobieta','11','1500.0','4','86','48','0'
1510,'splacona_cz','1000.0','33','kobieta','11','2200.0','1','38','48','0'
1511,'odmowa','800.0','32','mężczyzna','12','1900.0','0','8','3','0'
1512,'odmowa','400.0','46','kobieta','12','1250.0','0','49','0','0'
1513,'splacona','300.0','44','mężczyzna','11','3300.0','2','238','48','0'
1514,'odmowa','300.0','75','mężczyzna','13','1129.46','0','187','48','0'
1515,'splacona_cz','315.49','73','mężczyzna','13','960.0','5','141','48','0'
1516,'splacona_cz','423.23','31','mężczyzna','11','2700.0','5','16','48','7'
1517,'splacona','365.96','47','mężczyzna','12','1574.45','4','32','3','6'
1518,'windykacja','350.0','56','kobieta','17','547.89','2','57','1','5253'
1519,'splacona_cz','300.0','68','kobieta','13','1027.0','1','193','48','0'
1520,'windykacja','799.85','33','kobieta','11','2050.0','1','30','48','5253'
1521,'splacona','400.0','57','kobieta','13','1817.24','4','19','48','3'
1522,'splacona','407.31','68','kobieta','16','980.0','5','132','48','0'
1523,'splacona_cz','593.94','52','mężczyzna','11','3200.0','5','190','48','0'
1524,'splacona','300.0','33','kobieta','11','2200.0','0','12','48','0'
1525,'splacona_cz','550.0','54','kobieta','12','1675.0','5','10','1','3'
1526,'splacona_cz','300.0','63','kobieta','16','1389.0','0','92','48','0'
1527,'splacona_cz','900.0','58','kobieta','17','684.0','5','191','18','0'
1528,'splacona_cz','200.0','55','mężczyzna','11','1460.17','2','62','48','1'
1529,'splacona_cz','670.0','63','kobieta','13','930.0','2','95','48','0'
1530,'splacona_cz','235.97','65','mężczyzna','12','1100.0','5','23','13','0'
1531,'splacona_cz','450.0','70','kobieta','13','729.03','6','258','48','0'
1532,'odmowa','500.0','27','mężczyzna','12','1883.0','0','30','7','0'
1533,'splacona','700.0','65','kobieta','13','930.0','6','132','48','0'
1534,'splacona_cz','200.0','61','kobieta','13','975.0','5','28','48','0'
1535,'splacona_cz','399.72','47','mężczyzna','12','600.0','6','10','17','0'
1536,'splacona_cz','500.0','53','mężczyzna','11','1320.0','5','343','48','0'
1537,'splacona_cz','389.72','61','kobieta','13','1170.0','4','79','48','0'
1538,'splacona_cz','200.0','31','kobieta','12','1032.34','5','6','5','11'
1539,'splacona_cz','200.0','69','kobieta','16','959.6','5','116','48','5'
1540,'splacona_cz','200.0','67','kobieta','13','720.19','3','94','48','0'
1541,'splacona_cz','500.0','60','kobieta','13','1212.0','5','55','48','0'
1542,'splacona','200.0','53','kobieta','16','1740.0','2','115','48','0'
1543,'splacona_cz','693.7','38','kobieta','11','1900.0','1','209','48','3'
1544,'splacona','400.0','62','kobieta','13','1474.55','4','66','48','6'
1545,'splacona_cz','400.0','53','kobieta','13','1213.0','0','51','48','2'
1546,'splacona_cz','339.72','54','kobieta','16','1045.6','6','13','48','0'
1547,'splacona_cz','300.0','33','mężczyzna','11','1800.0','5','166','48','2'
1548,'splacona_cz','300.0','39','kobieta','12','1027.0','5','10','48','0'
1549,'splacona_cz','400.0','59','mężczyzna','11','2000.0','0','71','48','0'
1550,'splacona_cz','200.0','61','kobieta','13','997.0','5','80','48','0'
1551,'splacona','200.0','55','kobieta','12','1350.0','5','23','1','2'
1552,'splacona_cz','265.58','62','kobieta','13','1189.0','5','71','48','0'
1553,'splacona_cz','563.44','68','mężczyzna','13','2000.0','0','46','48','10'
1554,'splacona_cz','1000.0','47','kobieta','11','5800.0','5','55','48','2'
1555,'splacona_cz','500.0','61','kobieta','13','1362.0','5','57','48','1'
1556,'splacona_cz','800.0','35','mężczyzna','12','1500.0','2','34','1','1'
1557,'windykacja','500.0','44','kobieta','11','2105.0','0','24','48','5248'
1558,'splacona_cz','300.0','64','kobieta','16','1132.0','2','98','48','13'
1559,'splacona_cz','300.0','71','mężczyzna','13','1295.37','1','308','48','0'
1560,'splacona_cz','300.0','60','kobieta','13','936.0','3','32','48','0'
1561,'splacona_cz','375.81','29','mężczyzna','11','1888.27','0','78','48','3'
1562,'splacona_cz','600.0','32','kobieta','11','1290.0','5','20','48','5'
1563,'splacona','426.61','49','kobieta','11','2470.0','6','355','48','0'
1564,'splacona_cz','200.0','75','kobieta','13','616.0','5','247','48','3'
1565,'splacona_cz','600.0','49','kobieta','11','2800.0','5','320','48','1'
1566,'odmowa','600.0','29','mężczyzna','11','1900.0','0','59','48','0'
1567,'splacona','500.0','72','kobieta','13','640.0','2','140','48','0'
1568,'splacona_cz','400.0','66','kobieta','13','1137.19','5','97','48','0'
1569,'splacona_cz','200.0','56','kobieta','11','1172.2','5','38','48','0'
1570,'splacona_cz','500.0','73','kobieta','13','951.0','5','163','48','15'
1571,'splacona','500.0','42','mężczyzna','98','3014.0','0','103','48','6'
1572,'splacona','2500.0','72','mężczyzna','13','2612.0','0','83','48','0'
1573,'splacona_cz','300.0','49','mężczyzna','13','3900.0','6','31','48','0'
1574,'splacona_cz','450.0','69','kobieta','13','1800.0','0','118','48','0'
1575,'splacona','250.0','54','kobieta','17','864.6','1','3','4','0'
1576,'splacona_cz','300.0','35','kobieta','12','1200.0','5','10','4','0'
1577,'windykacja_sp','441.27','40','kobieta','12','660.0','5','13','25','6'
1578,'splacona_cz','283.31','52','kobieta','12','1050.0','4','35','1','0'
1579,'splacona_cz','400.0','51','mężczyzna','11','1400.0','0','40','48','9'
1580,'splacona_cz','250.0','65','mężczyzna','13','1559.0','0','72','48','0'
1581,'splacona_cz','300.0','21','mężczyzna','12','952.89','1','24','2','8'
