% Relation generated from XXXXXXL1 2.xls
@RELATION "XXXXXXL1 2"

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE status_pozyczki {odmowa, splacona, splacona_cz, windykacja, windykacja_sp}
@ATTRIBUTE kwota_kredytu NUMERIC
@ATTRIBUTE wiek NUMERIC
@ATTRIBUTE płeć {kobieta, mężczyzna}
@ATTRIBUTE rodzaj_źródła_dochodu NUMERIC
@ATTRIBUTE miesieczny_dochod_netto NUMERIC
@ATTRIBUTE ktore_rolowanie NUMERIC
@ATTRIBUTE okres_w_jakim_pobierał_dochód NUMERIC
@ATTRIBUTE okres_w_jakim_będzie_pobierał_dochód NUMERIC
@ATTRIBUTE opóźnienie_spłaty NUMERIC

@DATA
1155,odmowa,300.0,34.0,kobieta,12.0,1100.0,0.0,3.0,0.0,0.0
1156,splacona_cz,300.0,68.0,kobieta,13.0,1027.0,0.0,192.0,48.0,0.0
1157,splacona,200.0,65.0,kobieta,13.0,802.83,4.0,201.0,48.0,1.0
1158,splacona,400.0,77.0,kobieta,13.0,1239.0,4.0,270.0,48.0,5.0
1159,splacona_cz,200.0,67.0,kobieta,13.0,720.19,2.0,93.0,48.0,1.0
1160,splacona,500.0,61.0,mężczyzna,11.0,2250.05,2.0,176.0,48.0,380.0
1161,splacona_cz,400.0,47.0,mężczyzna,12.0,600.0,5.0,9.0,18.0,1.0
1162,splacona_cz,300.0,44.0,mężczyzna,11.0,3300.0,1.0,237.0,48.0,0.0
1163,splacona,300.0,75.0,mężczyzna,13.0,1150.0,0.0,138.0,48.0,16.0
1164,splacona_cz,265.58,62.0,kobieta,13.0,1189.0,4.0,70.0,48.0,1.0
1165,splacona_cz,417.8,47.0,mężczyzna,12.0,1574.45,3.0,31.0,4.0,0.0
1166,splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,4.0,342.0,48.0,1.0
1167,splacona,400.0,47.0,kobieta,11.0,3170.0,4.0,285.0,48.0,189.0
1168,splacona_cz,357.31,40.0,mężczyzna,11.0,1261.98,4.0,36.0,48.0,5.0
1169,splacona_cz,350.0,61.0,mężczyzna,16.0,837.0,3.0,231.0,48.0,0.0
1170,splacona_cz,900.0,58.0,kobieta,17.0,684.0,4.0,190.0,19.0,0.0
1171,odmowa,500.0,47.0,mężczyzna,12.0,1000.0,0.0,1.0,10.0,0.0
1172,splacona_cz,606.35,52.0,mężczyzna,11.0,3200.0,4.0,189.0,48.0,0.0
1173,splacona_cz,400.0,62.0,kobieta,13.0,1474.55,3.0,65.0,48.0,1.0
1174,odmowa,200.0,31.0,mężczyzna,11.0,1195.0,0.0,78.0,48.0,0.0
1175,splacona_cz,500.0,73.0,kobieta,13.0,951.0,4.0,162.0,48.0,5.0
1176,splacona_cz,400.0,40.0,kobieta,12.0,660.0,4.0,12.0,26.0,5.0
1177,splacona_cz,400.0,54.0,kobieta,16.0,1045.6,5.0,12.0,48.0,1.0
1178,splacona_cz,600.0,54.0,kobieta,12.0,1675.0,4.0,9.0,2.0,0.0
1179,odmowa,300.0,36.0,mężczyzna,98.0,1220.0,0.0,4.0,48.0,0.0
1180,splacona_cz,1000.0,47.0,kobieta,11.0,5800.0,4.0,54.0,48.0,1.0
1181,splacona,1000.0,57.0,mężczyzna,13.0,3600.0,3.0,86.0,48.0,0.0
1182,splacona_cz,200.0,63.0,kobieta,16.0,1600.0,0.0,24.0,48.0,0.0
1183,splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,4.0,165.0,48.0,0.0
1184,splacona,300.0,25.0,mężczyzna,12.0,1400.0,3.0,12.0,20.0,15.0
1185,splacona_cz,400.0,57.0,kobieta,13.0,1817.24,3.0,18.0,48.0,0.0
1186,odmowa,300.0,57.0,mężczyzna,11.0,1047.0,0.0,3.0,48.0,0.0
1187,splacona_cz,200.0,53.0,kobieta,16.0,1740.0,1.0,114.0,48.0,0.0
1188,splacona_cz,500.0,72.0,kobieta,13.0,640.0,1.0,139.0,48.0,4.0
1189,splacona_cz,200.0,75.0,kobieta,13.0,965.0,4.0,245.0,48.0,13.0
1190,splacona_cz,600.0,39.0,kobieta,11.0,1800.0,0.0,52.0,48.0,12.0
1191,odmowa,300.0,66.0,mężczyzna,16.0,634.64,0.0,69.0,48.0,0.0
1192,splacona_cz,500.0,60.0,kobieta,13.0,1212.0,4.0,54.0,48.0,0.0
1193,odmowa,500.0,23.0,mężczyzna,12.0,1300.0,0.0,0.0,2.0,0.0
1194,splacona_cz,367.31,61.0,kobieta,13.0,1684.0,4.0,20.0,48.0,8.0
1195,splacona,407.1,64.0,mężczyzna,13.0,2010.0,0.0,138.0,48.0,0.0
1196,splacona,327.0,52.0,kobieta,11.0,2065.98,4.0,179.0,48.0,19.0
1197,splacona_cz,500.0,60.0,kobieta,13.0,1000.0,4.0,68.0,48.0,4.0
1198,splacona_cz,449.33,38.0,kobieta,11.0,2927.0,3.0,201.0,48.0,2.0
1199,odmowa,200.0,41.0,kobieta,12.0,780.0,0.0,1.0,2.0,0.0
1200,splacona,200.0,23.0,mężczyzna,11.0,1400.0,0.0,25.0,48.0,0.0
1201,splacona,496.83,31.0,kobieta,11.0,1600.0,4.0,14.0,48.0,48.0
1202,splacona_cz,200.0,69.0,kobieta,16.0,959.6,4.0,115.0,48.0,0.0
1203,odmowa,500.0,49.0,mężczyzna,11.0,1031.0,0.0,3.0,48.0,0.0
1204,splacona_cz,400.0,61.0,kobieta,13.0,1170.0,3.0,78.0,48.0,0.0
1205,splacona_cz,200.0,56.0,kobieta,11.0,1172.2,4.0,37.0,48.0,2.0
1206,splacona,321.21,65.0,kobieta,16.0,892.0,3.0,201.0,48.0,0.0
1207,splacona,1070.0,80.0,kobieta,13.0,2421.55,1.0,245.0,48.0,0.0
1208,splacona_cz,250.0,54.0,kobieta,17.0,864.6,0.0,2.0,5.0,2.0
1209,splacona_cz,300.0,62.0,kobieta,13.0,1130.0,4.0,103.0,48.0,3.0
1210,splacona,200.0,46.0,kobieta,12.0,990.34,3.0,56.0,16.0,3.0
1211,windykacja,1075.62,42.0,mężczyzna,11.0,2875.71,4.0,278.0,48.0,5280.0
1212,splacona_cz,286.94,52.0,kobieta,12.0,1050.0,3.0,34.0,2.0,2.0
1213,splacona_cz,300.0,61.0,kobieta,13.0,997.0,4.0,79.0,48.0,0.0
1214,splacona,200.0,66.0,kobieta,13.0,1428.55,4.0,137.0,48.0,4.0
1215,splacona_cz,693.7,38.0,kobieta,11.0,1900.0,0.0,208.0,48.0,0.0
1216,splacona_cz,300.0,77.0,kobieta,13.0,1300.0,1.0,193.0,48.0,0.0
1217,splacona_cz,200.0,72.0,kobieta,13.0,730.0,3.0,561.0,48.0,3.0
1218,splacona,600.0,65.0,mężczyzna,13.0,1217.0,1.0,51.0,48.0,0.0
1219,splacona_cz,426.61,49.0,kobieta,11.0,2470.0,5.0,354.0,48.0,2.0
1220,splacona,200.0,52.0,kobieta,99.0,598.0,1.0,3.0,3.0,3.0
1221,splacona_cz,300.0,54.0,mężczyzna,11.0,1700.0,4.0,39.0,48.0,4.0
1222,splacona_cz,400.0,58.0,kobieta,16.0,1589.0,0.0,27.0,48.0,3.0
1223,splacona,500.0,57.0,kobieta,13.0,1530.0,0.0,25.0,48.0,0.0
1224,splacona_cz,400.0,53.0,mężczyzna,11.0,4000.0,5.0,10.0,48.0,3.0
1225,splacona_cz,200.0,20.0,mężczyzna,17.0,985.0,5.0,13.0,4.0,4.0
1226,splacona_cz,500.0,70.0,kobieta,13.0,729.03,5.0,257.0,48.0,0.0
1227,splacona_cz,300.0,57.0,kobieta,13.0,611.0,3.0,139.0,48.0,1.0
1228,splacona_cz,300.0,60.0,mężczyzna,11.0,3000.0,5.0,212.0,48.0,3.0
1229,splacona_cz,600.0,32.0,kobieta,11.0,1290.0,4.0,19.0,48.0,0.0
1230,splacona,297.69,63.0,kobieta,13.0,1014.0,0.0,183.0,48.0,9.0
1231,splacona_cz,600.0,47.0,kobieta,12.0,830.46,3.0,45.0,26.0,4.0
1232,splacona_cz,300.0,64.0,kobieta,16.0,1132.0,1.0,97.0,48.0,0.0
1233,splacona_cz,200.0,75.0,kobieta,13.0,616.0,4.0,246.0,48.0,0.0
1234,odmowa,200.0,34.0,kobieta,16.0,793.89,0.0,203.0,48.0,0.0
1235,splacona_cz,300.0,21.0,mężczyzna,12.0,952.89,0.0,23.0,3.0,0.0
1236,splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,5.0,30.0,48.0,0.0
1237,splacona_cz,300.0,65.0,kobieta,13.0,1350.0,3.0,111.0,48.0,0.0
1238,splacona,200.0,31.0,mężczyzna,98.0,2000.0,0.0,14.0,48.0,0.0
1239,splacona_cz,500.0,60.0,kobieta,13.0,936.0,2.0,31.0,48.0,0.0
1240,splacona,388.45,43.0,mężczyzna,98.0,3178.0,0.0,201.0,48.0,11.0
1241,splacona,371.01,44.0,mężczyzna,12.0,1952.35,4.0,4.0,7.0,0.0
1242,splacona_cz,300.0,57.0,kobieta,11.0,1680.0,4.0,385.0,48.0,2.0
1243,splacona_cz,600.0,49.0,kobieta,11.0,2800.0,4.0,319.0,48.0,0.0
1244,splacona,783.61,63.0,kobieta,13.0,860.0,1.0,80.0,48.0,9.0
1245,splacona,800.0,60.0,mężczyzna,11.0,1000.0,4.0,63.0,48.0,0.0
1246,splacona_cz,400.0,56.0,mężczyzna,11.0,1842.86,3.0,8.0,48.0,1.0
1247,splacona_cz,300.0,65.0,kobieta,13.0,1210.0,0.0,138.0,48.0,2.0
1248,splacona,500.0,63.0,kobieta,13.0,2051.0,1.0,138.0,48.0,0.0
1249,splacona_cz,200.0,24.0,mężczyzna,12.0,1000.0,5.0,12.0,13.0,1.0
1250,splacona_cz,200.0,74.0,kobieta,13.0,1026.0,5.0,247.0,48.0,1.0
1251,splacona_cz,250.0,51.0,kobieta,11.0,1700.0,4.0,306.0,48.0,5.0
1252,splacona_cz,600.0,41.0,kobieta,98.0,5000.0,0.0,84.0,48.0,1.0
1253,splacona,200.0,55.0,kobieta,11.0,1077.0,1.0,183.0,48.0,0.0
1254,splacona,300.0,45.0,mężczyzna,12.0,1375.47,2.0,7.0,1.0,0.0
1255,splacona_cz,600.0,55.0,mężczyzna,16.0,588.0,1.0,422.0,48.0,8.0
1256,splacona_cz,1000.0,73.0,kobieta,13.0,2100.0,4.0,55.0,48.0,20.0
1257,splacona_cz,200.0,52.0,kobieta,16.0,685.0,0.0,41.0,48.0,0.0
1258,splacona_cz,300.0,58.0,kobieta,13.0,1240.0,1.0,70.0,48.0,0.0
1259,splacona_cz,400.0,61.0,kobieta,13.0,1090.14,4.0,75.0,48.0,0.0
1260,splacona,300.0,48.0,kobieta,11.0,1077.49,4.0,372.0,48.0,9.0
1261,splacona_cz,200.0,57.0,mężczyzna,13.0,12220.0,3.0,71.0,48.0,3.0
1262,splacona_cz,200.0,68.0,kobieta,13.0,1134.96,1.0,161.0,48.0,1.0
1263,odmowa,400.0,46.0,kobieta,11.0,1333.0,0.0,4.0,48.0,0.0
1264,splacona_cz,300.0,42.0,kobieta,11.0,1286.16,1.0,117.0,48.0,0.0
1265,splacona,200.0,63.0,kobieta,16.0,1389.0,4.0,91.0,48.0,0.0
1266,splacona_cz,800.0,57.0,mężczyzna,12.0,2500.0,3.0,5.0,5.0,0.0
1267,splacona_cz,378.91,70.0,kobieta,13.0,1291.18,5.0,79.0,48.0,0.0
1268,splacona_cz,200.0,25.0,kobieta,17.0,1200.0,5.0,165.0,15.0,5.0
1269,splacona_cz,400.0,54.0,kobieta,12.0,1700.0,5.0,55.0,0.0,0.0
1270,odmowa,800.0,29.0,mężczyzna,99.0,2200.33,0.0,2.0,0.0,0.0
1271,splacona,200.0,53.0,kobieta,11.0,1700.0,5.0,205.0,48.0,2.0
1272,splacona_cz,400.0,30.0,mężczyzna,11.0,2700.0,0.0,64.0,48.0,5.0
1273,splacona_cz,500.0,72.0,mężczyzna,13.0,1700.0,4.0,14.0,48.0,0.0
1274,odmowa,200.0,59.0,kobieta,16.0,639.31,0.0,417.0,48.0,0.0
1275,splacona_cz,600.0,47.0,kobieta,11.0,1700.0,4.0,89.0,48.0,6.0
1276,splacona_cz,300.0,71.0,mężczyzna,13.0,1295.37,0.0,307.0,48.0,0.0
1277,odmowa,300.0,61.0,kobieta,13.0,1390.98,0.0,73.0,48.0,0.0
1278,splacona,300.0,49.0,mężczyzna,11.0,1400.0,0.0,14.0,48.0,9.0
1279,splacona,300.0,53.0,mężczyzna,11.0,1300.0,0.0,452.0,48.0,0.0
1280,splacona,200.0,30.0,kobieta,11.0,1373.34,2.0,58.0,48.0,270.0
1281,splacona,200.0,57.0,kobieta,16.0,703.0,4.0,26.0,48.0,0.0
1282,splacona,1000.0,42.0,mężczyzna,11.0,2258.0,5.0,75.0,48.0,4.0
1283,odmowa,300.0,66.0,mężczyzna,13.0,1131.5,0.0,20.0,48.0,0.0
1284,splacona_cz,200.0,66.0,kobieta,13.0,910.0,5.0,70.0,48.0,0.0
1285,splacona_cz,200.0,26.0,kobieta,12.0,1100.0,1.0,15.0,2.0,4.0
1286,windykacja_sp,700.0,37.0,mężczyzna,12.0,3000.0,0.0,8.0,2.0,20.0
1287,splacona_cz,200.0,53.0,mężczyzna,11.0,2094.17,1.0,241.0,48.0,0.0
1288,splacona,300.0,35.0,kobieta,11.0,2899.34,1.0,121.0,48.0,0.0
1289,splacona_cz,200.0,71.0,kobieta,13.0,722.05,4.0,197.0,48.0,0.0
1290,splacona_cz,515.96,58.0,kobieta,13.0,1801.41,0.0,38.0,48.0,6.0
1291,splacona_cz,1000.0,61.0,kobieta,13.0,1820.0,0.0,69.0,48.0,0.0
1292,odmowa,200.0,61.0,kobieta,13.0,855.0,0.0,84.0,48.0,0.0
1293,splacona_cz,400.0,72.0,mężczyzna,13.0,1870.0,0.0,85.0,48.0,0.0
1294,splacona_cz,500.0,58.0,mężczyzna,16.0,1770.0,5.0,89.0,48.0,0.0
1295,windykacja,200.0,41.0,kobieta,11.0,1037.34,0.0,62.0,48.0,5274.0
1296,windykacja_sp,397.31,60.0,kobieta,13.0,1149.06,0.0,161.0,48.0,263.0
1297,splacona_cz,400.0,66.0,kobieta,13.0,850.0,4.0,67.0,48.0,3.0
1298,splacona_cz,200.0,29.0,mężczyzna,99.0,1393.85,3.0,5.0,0.0,4.0
1299,splacona,300.0,21.0,mężczyzna,12.0,1500.0,0.0,6.0,2.0,0.0
1300,splacona,200.0,66.0,kobieta,13.0,1216.0,5.0,141.0,48.0,75.0
1301,splacona,300.0,48.0,kobieta,98.0,1357.0,0.0,1.0,48.0,0.0
1302,splacona_cz,300.0,50.0,mężczyzna,12.0,1000.0,2.0,43.0,19.0,0.0
1303,splacona_cz,300.0,78.0,kobieta,13.0,1239.98,2.0,255.0,48.0,0.0
1304,splacona_cz,345.97,54.0,kobieta,11.0,1721.7,5.0,120.0,48.0,0.0
1305,splacona_cz,500.0,36.0,mężczyzna,11.0,3898.0,0.0,181.0,48.0,3.0
1306,odmowa,800.0,24.0,mężczyzna,11.0,1881.0,0.0,36.0,48.0,0.0
1307,splacona_cz,500.0,62.0,kobieta,13.0,1691.3,1.0,73.0,48.0,13.0
1308,odmowa,200.0,57.0,kobieta,16.0,1825.35,0.0,105.0,48.0,0.0
1309,splacona_cz,400.0,59.0,mężczyzna,13.0,3900.0,0.0,114.0,48.0,2.0
1310,splacona_cz,300.0,26.0,mężczyzna,11.0,1459.0,2.0,9.0,48.0,7.0
1311,splacona,200.0,46.0,mężczyzna,11.0,1566.82,1.0,349.0,48.0,0.0
1312,odmowa,300.0,39.0,kobieta,12.0,476.0,0.0,12.0,2.0,0.0
1313,splacona_cz,314.83,35.0,kobieta,11.0,2709.34,5.0,181.0,48.0,3.0
1314,splacona_cz,400.0,51.0,mężczyzna,11.0,1800.0,1.0,259.0,48.0,0.0
1315,windykacja,298.74,46.0,mężczyzna,13.0,1688.82,3.0,99.0,48.0,5271.0
1316,splacona_cz,200.0,72.0,kobieta,13.0,785.0,1.0,64.0,48.0,0.0
1317,splacona_cz,600.0,61.0,kobieta,13.0,1050.0,5.0,139.0,48.0,0.0
1318,splacona_cz,500.0,44.0,mężczyzna,12.0,1952.35,0.0,4.0,7.0,1.0
1319,splacona_cz,400.0,48.0,kobieta,11.0,980.0,0.0,200.0,48.0,0.0
1320,windykacja_sp,370.0,40.0,kobieta,11.0,1087.0,0.0,238.0,48.0,234.0
1321,splacona,200.0,62.0,kobieta,13.0,714.0,0.0,222.0,48.0,0.0
1322,windykacja,500.0,33.0,mężczyzna,11.0,2261.0,0.0,51.0,48.0,5271.0
1323,windykacja,500.0,35.0,kobieta,11.0,1792.0,0.0,62.0,48.0,5271.0
1324,splacona_cz,400.0,44.0,mężczyzna,12.0,1963.88,4.0,6.0,0.0,4.0
1325,splacona_cz,290.0,61.0,kobieta,13.0,1280.0,5.0,17.0,48.0,0.0
1326,splacona,250.0,38.0,kobieta,11.0,800.51,0.0,20.0,48.0,1.0
1327,splacona_cz,300.0,62.0,kobieta,13.0,1525.46,0.0,36.0,48.0,9.0
1328,odmowa,200.0,67.0,kobieta,13.0,757.1,0.0,198.0,48.0,0.0
1329,splacona_cz,300.0,45.0,mężczyzna,11.0,2100.0,0.0,50.0,48.0,0.0
1330,odmowa,1000.0,34.0,mężczyzna,11.0,3800.0,0.0,55.0,48.0,0.0
1331,splacona_cz,200.0,63.0,kobieta,16.0,1600.0,1.0,24.0,48.0,0.0
1332,splacona_cz,500.0,29.0,kobieta,12.0,1447.0,5.0,22.0,2.0,3.0
1333,splacona_cz,300.0,61.0,kobieta,13.0,2282.0,1.0,25.0,48.0,0.0
1334,splacona,399.72,54.0,kobieta,11.0,2368.57,3.0,410.0,48.0,15.0
1335,odmowa,400.0,58.0,mężczyzna,12.0,1106.03,0.0,17.0,9.0,0.0
1336,odmowa,200.0,61.0,kobieta,13.0,1212.0,0.0,199.0,48.0,0.0
1337,odmowa,400.0,66.0,kobieta,13.0,717.96,0.0,81.0,48.0,0.0
1338,splacona,200.0,70.0,kobieta,13.0,907.0,3.0,234.0,48.0,2.0
1339,splacona_cz,200.0,51.0,kobieta,11.0,932.34,5.0,395.0,48.0,0.0
1340,splacona_cz,300.0,60.0,kobieta,13.0,810.0,5.0,33.0,48.0,1.0
1341,splacona,200.0,40.0,kobieta,11.0,2505.0,1.0,164.0,48.0,0.0
1342,splacona_cz,200.0,47.0,kobieta,11.0,1493.98,4.0,361.0,48.0,0.0
1343,splacona_cz,400.0,56.0,kobieta,11.0,1730.13,3.0,193.0,48.0,0.0
1344,splacona,400.0,60.0,kobieta,13.0,1425.0,0.0,79.0,48.0,0.0
1345,splacona,200.0,73.0,mężczyzna,13.0,910.33,4.0,163.0,48.0,0.0
1346,splacona,300.0,74.0,mężczyzna,13.0,1180.0,0.0,140.0,48.0,0.0
1347,splacona,400.0,35.0,mężczyzna,98.0,1256.0,0.0,69.0,48.0,0.0
1348,splacona_cz,300.0,79.0,kobieta,13.0,1442.43,0.0,141.0,48.0,0.0
1349,splacona,200.0,56.0,kobieta,17.0,1100.0,3.0,27.0,6.0,2.0
1350,splacona_cz,400.0,52.0,kobieta,98.0,3000.0,1.0,85.0,48.0,0.0
1351,splacona_cz,700.0,37.0,kobieta,11.0,3178.76,0.0,121.0,48.0,0.0
1352,splacona_cz,700.0,32.0,kobieta,11.0,3100.0,0.0,121.0,48.0,0.0
1353,splacona_cz,400.0,75.0,kobieta,13.0,1900.0,1.0,121.0,48.0,1.0
1354,splacona,600.0,43.0,kobieta,11.0,1443.0,5.0,34.0,48.0,0.0
1355,splacona_cz,200.0,30.0,mężczyzna,12.0,1521.0,1.0,20.0,10.0,0.0
1356,windykacja_sp,400.0,59.0,kobieta,16.0,1090.0,0.0,77.0,48.0,294.0
1357,splacona_cz,500.0,56.0,mężczyzna,13.0,1900.0,5.0,150.0,48.0,0.0
1358,splacona_cz,200.0,27.0,mężczyzna,17.0,728.0,5.0,100.0,30.0,0.0
1359,splacona_cz,200.0,53.0,kobieta,12.0,984.34,4.0,18.0,2.0,6.0
1360,splacona,300.0,66.0,mężczyzna,13.0,2110.0,5.0,101.0,48.0,1.0
1361,odmowa,800.0,37.0,kobieta,11.0,1682.0,0.0,96.0,48.0,0.0
1362,odmowa,200.0,57.0,mężczyzna,12.0,1033.71,0.0,8.0,1.0,0.0
1363,splacona_cz,500.0,49.0,kobieta,11.0,1800.0,5.0,53.0,48.0,0.0
1364,odmowa,300.0,36.0,mężczyzna,12.0,990.59,0.0,74.0,46.0,0.0
1365,splacona_cz,300.0,67.0,mężczyzna,13.0,1573.0,0.0,89.0,48.0,12.0
1366,splacona_cz,200.0,53.0,kobieta,99.0,1100.0,2.0,52.0,1.0,1.0
1367,splacona_cz,349.66,64.0,mężczyzna,13.0,1601.87,1.0,45.0,48.0,1.0
1368,splacona_cz,300.0,57.0,kobieta,16.0,634.64,4.0,136.0,48.0,4.0
1369,splacona_cz,1000.0,33.0,kobieta,11.0,2200.0,0.0,37.0,48.0,0.0
1370,splacona,297.86,22.0,kobieta,12.0,1634.0,3.0,12.0,3.0,12.0
1371,windykacja_sp,500.0,73.0,mężczyzna,13.0,2112.0,0.0,98.0,48.0,322.0
1372,splacona_cz,800.0,61.0,kobieta,13.0,5100.0,0.0,28.0,48.0,0.0
1373,splacona_cz,250.0,57.0,kobieta,16.0,2100.0,0.0,39.0,48.0,4.0
1374,splacona,200.0,52.0,mężczyzna,12.0,1210.0,0.0,7.0,2.0,14.0
1375,splacona_cz,300.0,22.0,kobieta,12.0,1500.0,4.0,4.0,1.0,3.0
1376,splacona,300.0,26.0,kobieta,12.0,1300.0,4.0,8.0,4.0,4.0
1377,splacona_cz,200.0,60.0,kobieta,13.0,1026.0,4.0,55.0,48.0,3.0
1378,splacona_cz,700.0,59.0,kobieta,13.0,1400.0,0.0,246.0,48.0,0.0
1379,splacona_cz,500.0,74.0,kobieta,13.0,1536.0,0.0,36.0,48.0,4.0
1380,splacona_cz,395.77,63.0,kobieta,13.0,1668.0,5.0,91.0,48.0,1.0
1381,odmowa,300.0,66.0,kobieta,13.0,935.0,0.0,132.0,48.0,0.0
1382,splacona_cz,700.0,58.0,kobieta,13.0,1872.0,5.0,35.0,48.0,3.0
1383,splacona_cz,500.0,24.0,mężczyzna,11.0,2327.94,1.0,35.0,48.0,5.0
1384,splacona_cz,200.0,70.0,kobieta,13.0,865.0,5.0,128.0,48.0,1.0
1385,splacona_cz,500.0,35.0,kobieta,11.0,2400.0,4.0,113.0,48.0,3.0
1386,splacona_cz,300.0,49.0,kobieta,11.0,992.84,5.0,121.0,48.0,0.0
1387,splacona_cz,200.0,61.0,kobieta,13.0,992.96,1.0,12.0,48.0,0.0
1388,splacona_cz,300.0,30.0,mężczyzna,11.0,1000.0,5.0,57.0,48.0,0.0
1389,splacona_cz,300.0,54.0,kobieta,12.0,1000.0,0.0,45.0,24.0,0.0
1390,splacona_cz,300.0,46.0,kobieta,98.0,911.0,5.0,98.0,48.0,2.0
1391,splacona_cz,200.0,31.0,kobieta,12.0,1865.0,2.0,20.0,1.0,11.0
1392,splacona_cz,500.0,60.0,mężczyzna,11.0,2100.0,4.0,187.0,48.0,0.0
1393,splacona_cz,200.0,61.0,kobieta,13.0,984.0,0.0,11.0,48.0,0.0
1394,splacona_cz,200.0,57.0,kobieta,99.0,780.0,1.0,1.0,2.0,0.0
1395,splacona_cz,500.0,67.0,kobieta,13.0,815.0,0.0,144.0,48.0,7.0
1396,splacona_cz,400.0,35.0,mężczyzna,11.0,1058.0,0.0,14.0,48.0,0.0
1397,splacona,300.0,58.0,kobieta,13.0,1244.77,5.0,39.0,48.0,14.0
1398,splacona,416.61,52.0,mężczyzna,11.0,2011.0,0.0,211.0,48.0,0.0
1399,splacona_cz,300.0,46.0,kobieta,12.0,1038.68,1.0,21.0,5.0,0.0
1400,splacona,650.0,78.0,mężczyzna,13.0,1519.0,0.0,254.0,48.0,0.0
1401,splacona_cz,200.0,53.0,kobieta,16.0,749.28,5.0,65.0,48.0,3.0
1402,splacona_cz,399.66,39.0,kobieta,11.0,1239.05,2.0,204.0,48.0,8.0
1403,splacona_cz,347.63,61.0,mężczyzna,13.0,1500.0,5.0,23.0,48.0,7.0
1404,splacona_cz,479.15,61.0,mężczyzna,11.0,1250.0,0.0,65.0,48.0,4.0
1405,splacona_cz,292.57,54.0,mężczyzna,11.0,2100.0,2.0,38.0,48.0,2.0
1406,splacona_cz,300.0,79.0,kobieta,13.0,1167.94,0.0,369.0,48.0,1.0
1407,splacona_cz,275.97,41.0,kobieta,11.0,1000.0,0.0,61.0,48.0,4.0
1408,odmowa,500.0,36.0,mężczyzna,12.0,2100.0,0.0,6.0,26.0,0.0
1409,splacona_cz,500.0,50.0,kobieta,17.0,990.0,1.0,72.0,13.0,2.0
1410,splacona,200.0,39.0,mężczyzna,11.0,1300.0,5.0,45.0,48.0,0.0
1411,splacona,500.0,53.0,mężczyzna,11.0,2080.0,1.0,318.0,48.0,2.0
1412,splacona_cz,200.0,50.0,mężczyzna,16.0,1045.0,4.0,199.0,48.0,0.0
1413,splacona_cz,400.0,65.0,mężczyzna,16.0,1473.04,2.0,165.0,48.0,1.0
1414,splacona_cz,300.0,71.0,mężczyzna,13.0,1426.0,5.0,77.0,48.0,0.0
1415,splacona_cz,200.0,56.0,kobieta,98.0,980.0,4.0,10.0,48.0,0.0
1416,splacona_cz,299.28,52.0,kobieta,11.0,1400.0,1.0,161.0,48.0,0.0
1417,splacona,300.0,45.0,mężczyzna,12.0,670.0,5.0,9.0,2.0,0.0
1418,splacona_cz,300.0,46.0,mężczyzna,11.0,1360.0,1.0,120.0,48.0,0.0
1419,odmowa,400.0,41.0,mężczyzna,11.0,1850.0,0.0,30.0,48.0,0.0
1420,splacona_cz,200.0,26.0,mężczyzna,12.0,1100.0,0.0,33.0,26.0,0.0
1421,splacona_cz,200.0,31.0,kobieta,12.0,980.0,5.0,10.0,5.0,1.0
1422,splacona_cz,300.0,63.0,kobieta,13.0,1100.0,2.0,105.0,48.0,0.0
1423,splacona,200.0,48.0,kobieta,11.0,967.64,4.0,319.0,48.0,302.0
1424,splacona,300.0,48.0,mężczyzna,11.0,1600.0,0.0,342.0,48.0,10.0
1425,splacona_cz,400.0,50.0,kobieta,12.0,1000.0,5.0,32.0,2.0,2.0
1426,splacona_cz,400.0,60.0,mężczyzna,12.0,1000.0,5.0,12.0,2.0,2.0
1427,splacona_cz,582.0,62.0,kobieta,13.0,3700.0,5.0,27.0,48.0,0.0
1428,splacona_cz,600.0,51.0,kobieta,11.0,3200.0,5.0,54.0,48.0,6.0
1429,odmowa,900.0,27.0,mężczyzna,12.0,1428.0,0.0,2.0,1.0,0.0
1430,splacona,300.0,66.0,kobieta,13.0,1031.0,1.0,122.0,48.0,0.0
1431,splacona_cz,1000.0,69.0,kobieta,13.0,2291.0,2.0,72.0,48.0,28.0
1432,splacona_cz,700.0,61.0,kobieta,13.0,2066.0,5.0,130.0,48.0,3.0
1433,splacona_cz,500.0,61.0,kobieta,13.0,1310.0,1.0,79.0,48.0,0.0
1434,odmowa,700.0,19.0,mężczyzna,12.0,1036.0,0.0,5.0,4.0,0.0
1435,splacona_cz,200.0,63.0,mężczyzna,13.0,1287.66,4.0,97.0,48.0,0.0
1436,odmowa,500.0,27.0,mężczyzna,12.0,1428.0,0.0,2.0,1.0,0.0
1437,splacona_cz,286.39,59.0,kobieta,13.0,1658.0,5.0,30.0,48.0,3.0
1438,splacona_cz,200.0,58.0,kobieta,16.0,634.0,4.0,52.0,48.0,0.0
1439,splacona,600.0,33.0,kobieta,11.0,1540.0,2.0,40.0,48.0,4.0
1440,splacona_cz,200.0,54.0,kobieta,11.0,1400.0,5.0,118.0,48.0,1.0
